U_10,fhs_s,fhs_ns,h_ns,fmc,DF,wrf,ROS
20.0,1.0,3.0,5.0,30.0,3.0,4.0,1.9828711382171116
20.0,1.0,3.0,5.0,30.0,3.0,5.0,1.8556209411585938
20.0,1.0,3.0,5.0,30.0,3.0,6.0,1.7664820272653394
20.0,1.0,3.0,5.0,30.0,5.0,2.0,3.8587126452478246
20.0,1.0,3.0,5.0,30.0,5.0,3.0,3.0220101464789737
20.0,1.0,3.0,5.0,30.0,5.0,4.0,2.5749832168735014
20.0,1.0,3.0,5.0,30.0,5.0,5.0,2.2916947463991124
20.0,1.0,3.0,5.0,30.0,5.0,6.0,2.0932508369963188
20.0,1.0,3.0,5.0,30.0,7.0,2.0,5.4958928016668995
20.0,1.0,3.0,5.0,30.0,7.0,3.0,4.078435911060423
20.0,1.0,3.0,5.0,30.0,7.0,4.0,3.321128023742897
20.0,1.0,3.0,5.0,30.0,7.0,5.0,2.8412093010258697
20.0,1.0,3.0,5.0,30.0,7.0,6.0,2.505025666824024
20.0,1.0,3.0,5.0,30.0,9.0,2.0,7.423937516340793
20.0,1.0,3.0,5.0,30.0,9.0,3.0,5.322548297751979
20.0,1.0,3.0,5.0,30.0,9.0,4.0,4.199834344257124
20.0,1.0,3.0,5.0,30.0,9.0,5.0,3.4883516625616133
20.0,1.0,3.0,5.0,30.0,9.0,6.0,2.9899572005787167
20.0,1.0,3.0,10.0,0.0,1.0,2.0,82.89995919722163
20.0,1.0,3.0,10.0,0.0,1.0,3.0,78.07251977537194
20.0,1.0,3.0,10.0,0.0,1.0,4.0,75.49335283636887
20.0,1.0,3.0,10.0,0.0,1.0,5.0,73.85889144521033
20.0,1.0,3.0,10.0,0.0,1.0,6.0,72.7139493030671
20.0,1.0,3.0,10.0,0.0,3.0,2.0,145.38096894500492
20.0,1.0,3.0,10.0,0.0,3.0,3.0,118.38973730077603
20.0,1.0,3.0,10.0,0.0,3.0,4.0,103.96907114291983
20.0,1.0,3.0,10.0,0.0,3.0,5.0,94.83045288856474
20.0,1.0,3.0,10.0,0.0,3.0,6.0,88.42883996765377
20.0,1.0,3.0,10.0,0.0,5.0,2.0,238.68477166591782
20.0,1.0,3.0,10.0,0.0,5.0,3.0,178.5960259864338
20.0,1.0,3.0,10.0,0.0,5.0,4.0,146.49227641658263
20.0,1.0,3.0,10.0,0.0,5.0,5.0,126.14759132084919
20.0,1.0,3.0,10.0,0.0,5.0,6.0,111.89611529287897
20.0,1.0,3.0,10.0,0.0,7.0,2.0,356.2607346818251
20.0,1.0,3.0,10.0,0.0,7.0,3.0,254.46444898098022
20.0,1.0,3.0,10.0,0.0,7.0,4.0,200.07751801202934
20.0,1.0,3.0,10.0,0.0,7.0,5.0,165.61160674894728
20.0,1.0,3.0,10.0,0.0,7.0,6.0,141.46819505018513
20.0,1.0,3.0,10.0,0.0,9.0,2.0,494.72546819126694
20.0,1.0,3.0,10.0,0.0,9.0,3.0,343.8118011289716
20.0,1.0,3.0,10.0,0.0,9.0,4.0,263.18281612937284
20.0,1.0,3.0,10.0,0.0,9.0,5.0,212.0868746463899
20.0,1.0,3.0,10.0,0.0,9.0,6.0,176.29410706386236
20.0,1.0,3.0,10.0,10.0,1.0,2.0,21.068518788514265
20.0,1.0,3.0,10.0,10.0,1.0,3.0,19.841654515665944
20.0,1.0,3.0,10.0,10.0,1.0,4.0,19.186174975756565
20.0,1.0,3.0,10.0,10.0,1.0,5.0,18.770786586399208
20.0,1.0,3.0,10.0,10.0,1.0,6.0,18.479806527215835
20.0,1.0,3.0,10.0,10.0,3.0,2.0,36.94768616741248
20.0,1.0,3.0,10.0,10.0,3.0,3.0,30.08802934093921
20.0,1.0,3.0,10.0,10.0,3.0,4.0,26.423105029373712
20.0,1.0,3.0,10.0,10.0,3.0,5.0,24.100580962324564
20.0,1.0,3.0,10.0,10.0,3.0,6.0,22.473650100028934
20.0,1.0,3.0,10.0,10.0,5.0,2.0,60.660278304988154
20.0,1.0,3.0,10.0,10.0,5.0,3.0,45.389090241859485
20.0,1.0,3.0,10.0,10.0,5.0,4.0,37.230118180304665
20.0,1.0,3.0,10.0,10.0,5.0,5.0,32.05964060303426
20.0,1.0,3.0,10.0,10.0,5.0,6.0,28.43771493060987
20.0,1.0,3.0,10.0,10.0,7.0,2.0,90.54149187694034
20.0,1.0,3.0,10.0,10.0,7.0,3.0,64.67058700970253
20.0,1.0,3.0,10.0,10.0,7.0,4.0,50.8484803637517
20.0,1.0,3.0,10.0,10.0,7.0,5.0,42.089179321371375
20.0,1.0,3.0,10.0,10.0,7.0,6.0,35.95327855712524
20.0,1.0,3.0,10.0,10.0,9.0,2.0,125.73145901009747
20.0,1.0,3.0,10.0,10.0,9.0,3.0,87.37767137575908
20.0,1.0,3.0,10.0,10.0,9.0,4.0,66.88630682247214
20.0,1.0,3.0,10.0,10.0,9.0,5.0,53.900585073321615
20.0,1.0,3.0,10.0,10.0,9.0,6.0,44.80407159360594
20.0,1.0,3.0,10.0,20.0,1.0,2.0,7.474706773331794
20.0,1.0,3.0,10.0,20.0,1.0,3.0,7.039438837210081
20.0,1.0,3.0,10.0,20.0,1.0,4.0,6.806887256060861
20.0,1.0,3.0,10.0,20.0,1.0,5.0,6.65951541475299
20.0,1.0,3.0,10.0,20.0,1.0,6.0,6.5562812652090665
20.0,1.0,3.0,10.0,20.0,3.0,2.0,13.10833109943421
20.0,1.0,3.0,10.0,20.0,3.0,3.0,10.674656294942308
20.0,1.0,3.0,10.0,20.0,3.0,4.0,9.374411372630005
20.0,1.0,3.0,10.0,20.0,3.0,5.0,8.55042433540827
20.0,1.0,3.0,10.0,20.0,3.0,6.0,7.973220439006529
20.0,1.0,3.0,10.0,20.0,5.0,2.0,21.521104434056006
20.0,1.0,3.0,10.0,20.0,5.0,3.0,16.103179519727412
20.0,1.0,3.0,10.0,20.0,5.0,4.0,13.208532565942708
20.0,1.0,3.0,10.0,20.0,5.0,5.0,11.374146192789006
20.0,1.0,3.0,10.0,20.0,5.0,6.0,10.0891563637492
20.0,1.0,3.0,10.0,20.0,7.0,2.0,32.122386456948306
20.0,1.0,3.0,10.0,20.0,7.0,3.0,22.943885121164477
20.0,1.0,3.0,10.0,20.0,7.0,4.0,18.040066527874135
20.0,1.0,3.0,10.0,20.0,7.0,5.0,14.932434354566068
20.0,1.0,3.0,10.0,20.0,7.0,6.0,12.755534333098701
20.0,1.0,3.0,10.0,20.0,9.0,2.0,44.607112522595074
20.0,1.0,3.0,10.0,20.0,9.0,3.0,30.999923564935322
20.0,1.0,3.0,10.0,20.0,9.0,4.0,23.729980055438794
20.0,1.0,3.0,10.0,20.0,9.0,5.0,19.1228947976041
20.0,1.0,3.0,10.0,20.0,9.0,6.0,15.895626112840068
20.0,1.0,3.0,10.0,30.0,1.0,2.0,1.794601141161794
20.0,1.0,3.0,10.0,30.0,1.0,3.0,1.6900977327254816
20.0,1.0,3.0,10.0,30.0,1.0,4.0,1.6342644611918953
20.0,1.0,3.0,10.0,30.0,1.0,5.0,1.598881979630236
20.0,1.0,3.0,10.0,30.0,1.0,6.0,1.5740965093507362
20.0,1.0,3.0,10.0,30.0,3.0,2.0,3.147177095120418
20.0,1.0,3.0,10.0,30.0,3.0,3.0,2.562876504635702
20.0,1.0,3.0,10.0,30.0,3.0,4.0,2.250700911380773
20.0,1.0,3.0,10.0,30.0,3.0,5.0,2.052869996785374
20.0,1.0,3.0,10.0,30.0,3.0,6.0,1.9142892065848411
20.0,1.0,3.0,10.0,30.0,5.0,2.0,5.166998485373853
20.0,1.0,3.0,10.0,30.0,5.0,3.0,3.8662097683270904
20.0,1.0,3.0,10.0,30.0,5.0,4.0,3.1712344490200786
20.0,1.0,3.0,10.0,30.0,5.0,5.0,2.7308169211595317
20.0,1.0,3.0,10.0,30.0,5.0,6.0,2.4223039207828982
20.0,1.0,3.0,10.0,30.0,7.0,2.0,7.712258572891674
20.0,1.0,3.0,10.0,30.0,7.0,3.0,5.508593670594703
20.0,1.0,3.0,10.0,30.0,7.0,4.0,4.33123665707716
20.0,1.0,3.0,10.0,30.0,7.0,5.0,3.5851257508370384
20.0,1.0,3.0,10.0,30.0,7.0,6.0,3.0624741765092467
20.0,1.0,3.0,10.0,30.0,9.0,2.0,10.709714436235886
20.0,1.0,3.0,10.0,30.0,9.0,3.0,7.442766638558526
20.0,1.0,3.0,10.0,30.0,9.0,4.0,5.697327076317504
20.0,1.0,3.0,10.0,30.0,9.0,5.0,4.591212721352048
20.0,1.0,3.0,10.0,30.0,9.0,6.0,3.8163783044118818
20.0,1.0,3.0,15.0,0.0,1.0,2.0,86.90766405254438
20.0,1.0,3.0,15.0,0.0,1.0,3.0,80.6585776685128
20.0,1.0,3.0,15.0,0.0,1.0,4.0,77.31986420320888
20.0,1.0,3.0,15.0,0.0,1.0,5.0,75.20406542622482
20.0,1.0,3.0,15.0,0.0,1.0,6.0,73.72194587469043
20.0,1.0,3.0,15.0,0.0,3.0,2.0,167.7888917916618
20.0,1.0,3.0,15.0,0.0,3.0,3.0,132.84893223613298
20.0,1.0,3.0,15.0,0.0,3.0,4.0,114.18148130389623
20.0,1.0,3.0,15.0,0.0,3.0,5.0,102.35160423828796
20.0,1.0,3.0,15.0,0.0,3.0,6.0,94.06476132963526
20.0,1.0,3.0,15.0,0.0,5.0,2.0,288.5700082822379
20.0,1.0,3.0,15.0,0.0,5.0,3.0,210.78554955663802
20.0,1.0,3.0,15.0,0.0,5.0,4.0,169.22747149867507
20.0,1.0,3.0,15.0,0.0,5.0,5.0,142.89141971028306
20.0,1.0,3.0,15.0,0.0,5.0,6.0,124.44298421140375
20.0,1.0,3.0,15.0,0.0,7.0,2.0,440.7712655878312
20.0,1.0,3.0,15.0,0.0,7.0,3.0,308.9966896006305
20.0,1.0,3.0,15.0,0.0,7.0,4.0,238.59318992147496
20.0,1.0,3.0,15.0,0.0,7.0,5.0,193.97731016283433
20.0,1.0,3.0,15.0,0.0,7.0,6.0,162.72383350025314
20.0,1.0,3.0,15.0,0.0,9.0,2.0,620.0128894031487
20.0,1.0,3.0,15.0,0.0,9.0,3.0,424.6562086471388
20.0,1.0,3.0,15.0,0.0,9.0,4.0,320.2825545648631
20.0,1.0,3.0,15.0,0.0,9.0,5.0,254.13921763237408
20.0,1.0,3.0,15.0,0.0,9.0,6.0,207.80573169893947
20.0,1.0,3.0,15.0,10.0,1.0,2.0,22.087052523160747
20.0,1.0,3.0,15.0,10.0,1.0,3.0,20.49888534952201
20.0,1.0,3.0,15.0,10.0,1.0,4.0,19.650371694577068
20.0,1.0,3.0,15.0,10.0,1.0,5.0,19.11265434565106
20.0,1.0,3.0,15.0,10.0,1.0,6.0,18.735982705270168
20.0,1.0,3.0,15.0,10.0,3.0,2.0,42.642523029554035
20.0,1.0,3.0,15.0,10.0,3.0,3.0,33.76274550621047
20.0,1.0,3.0,15.0,10.0,3.0,4.0,29.018526757394977
20.0,1.0,3.0,15.0,10.0,3.0,5.0,26.012035685069637
20.0,1.0,3.0,15.0,10.0,3.0,6.0,23.905985124742376
20.0,1.0,3.0,15.0,10.0,5.0,2.0,73.3383067997916
20.0,1.0,3.0,15.0,10.0,5.0,3.0,53.56986124222567
20.0,1.0,3.0,15.0,10.0,5.0,4.0,43.00812928412262
20.0,1.0,3.0,15.0,10.0,5.0,5.0,36.31498242021418
20.0,1.0,3.0,15.0,10.0,5.0,6.0,31.626425107391533
20.0,1.0,3.0,15.0,10.0,7.0,2.0,112.01932763780735
20.0,1.0,3.0,15.0,10.0,7.0,3.0,78.52962321672382
20.0,1.0,3.0,15.0,10.0,7.0,4.0,60.63700336345424
20.0,1.0,3.0,15.0,10.0,7.0,5.0,49.298149761310164
20.0,1.0,3.0,15.0,10.0,7.0,6.0,41.355269370917256
20.0,1.0,3.0,15.0,10.0,9.0,2.0,157.57249262854944
20.0,1.0,3.0,15.0,10.0,9.0,3.0,107.92378424766859
20.0,1.0,3.0,15.0,10.0,9.0,4.0,81.39785693295391
20.0,1.0,3.0,15.0,10.0,9.0,5.0,64.58793144696068
20.0,1.0,3.0,15.0,10.0,9.0,6.0,52.812558716033635
20.0,1.0,3.0,15.0,20.0,1.0,2.0,7.8360630263105
20.0,1.0,3.0,15.0,20.0,1.0,3.0,7.272611743895131
20.0,1.0,3.0,15.0,20.0,1.0,4.0,6.9715753574483
20.0,1.0,3.0,15.0,20.0,1.0,5.0,6.780803545224538
20.0,1.0,3.0,15.0,20.0,1.0,6.0,6.647167664603829
20.0,1.0,3.0,15.0,20.0,3.0,2.0,15.128750099638204
20.0,1.0,3.0,15.0,20.0,3.0,3.0,11.978375179328195
20.0,1.0,3.0,15.0,20.0,3.0,4.0,10.295217270986239
20.0,1.0,3.0,15.0,20.0,3.0,5.0,9.228571845750034
20.0,1.0,3.0,15.0,20.0,3.0,6.0,8.481385460875204
20.0,1.0,3.0,15.0,20.0,5.0,2.0,26.019026020943393
20.0,1.0,3.0,15.0,20.0,5.0,3.0,19.005560319314018
20.0,1.0,3.0,15.0,20.0,5.0,4.0,15.258460193396008
20.0,1.0,3.0,15.0,20.0,5.0,5.0,12.883859933133056
20.0,1.0,3.0,15.0,20.0,5.0,6.0,11.220449635755376
20.0,1.0,3.0,15.0,20.0,7.0,2.0,39.742311049168855
20.0,1.0,3.0,15.0,20.0,7.0,3.0,27.860805615117144
20.0,1.0,3.0,15.0,20.0,7.0,4.0,21.51284693076976
20.0,1.0,3.0,15.0,20.0,7.0,5.0,17.490038935934887
20.0,1.0,3.0,15.0,20.0,7.0,6.0,14.672057166556742
20.0,1.0,3.0,15.0,20.0,9.0,2.0,55.903701145971766
20.0,1.0,3.0,15.0,20.0,9.0,3.0,38.28929072884935
20.0,1.0,3.0,15.0,20.0,9.0,4.0,28.878399979553027
20.0,1.0,3.0,15.0,20.0,9.0,5.0,22.914560511262767
20.0,1.0,3.0,15.0,20.0,9.0,6.0,18.736883893656852
20.0,1.0,3.0,15.0,30.0,1.0,2.0,1.8813591055377632
20.0,1.0,3.0,15.0,30.0,1.0,3.0,1.7460801782065474
20.0,1.0,3.0,15.0,30.0,1.0,4.0,1.6738044008374378
20.0,1.0,3.0,15.0,30.0,1.0,5.0,1.6280020272728006
20.0,1.0,3.0,15.0,30.0,1.0,6.0,1.5959174102925433
20.0,1.0,3.0,15.0,30.0,3.0,2.0,3.632259166343242
20.0,1.0,3.0,15.0,30.0,3.0,3.0,2.8758861608834225
20.0,1.0,3.0,15.0,30.0,3.0,4.0,2.4717770506982797
20.0,1.0,3.0,15.0,30.0,3.0,5.0,2.215686322942459
20.0,1.0,3.0,15.0,30.0,3.0,6.0,2.036294464556658
20.0,1.0,3.0,15.0,30.0,5.0,2.0,6.246903752224387
20.0,1.0,3.0,15.0,30.0,5.0,3.0,4.56304190542275
20.0,1.0,3.0,15.0,30.0,5.0,4.0,3.663401241790062
20.0,1.0,3.0,15.0,30.0,5.0,5.0,3.093283849081763
20.0,1.0,3.0,15.0,30.0,5.0,6.0,2.6939159396214634
20.0,1.0,3.0,15.0,30.0,7.0,2.0,9.54172503672065
20.0,1.0,3.0,15.0,30.0,7.0,3.0,6.68909631732476
20.0,1.0,3.0,15.0,30.0,7.0,4.0,5.16501594274442
20.0,1.0,3.0,15.0,30.0,7.0,5.0,4.199180621422847
20.0,1.0,3.0,15.0,30.0,7.0,6.0,3.5226118338495294
20.0,1.0,3.0,15.0,30.0,9.0,2.0,13.421910573089917
20.0,1.0,3.0,15.0,30.0,9.0,3.0,9.192869622849432
20.0,1.0,3.0,15.0,30.0,9.0,4.0,6.9334103838205685
20.0,1.0,3.0,15.0,30.0,9.0,5.0,5.5015531297427875
20.0,1.0,3.0,15.0,30.0,9.0,6.0,4.498535425809678
20.0,1.0,3.0,20.0,0.0,1.0,2.0,90.44824625141972
20.0,1.0,3.0,20.0,0.0,1.0,3.0,82.94321460467715
20.0,1.0,3.0,20.0,0.0,1.0,4.0,78.93348443347317
20.0,1.0,3.0,20.0,0.0,1.0,5.0,76.39245110418828
20.0,1.0,3.0,20.0,0.0,1.0,6.0,74.6124542446561
20.0,1.0,3.0,20.0,0.0,3.0,2.0,187.5850333761088
20.0,1.0,3.0,20.0,0.0,3.0,3.0,145.62281904823217
20.0,1.0,3.0,20.0,0.0,3.0,4.0,123.20357223345762
20.0,1.0,3.0,20.0,0.0,3.0,5.0,108.9961191277789
20.0,1.0,3.0,20.0,0.0,3.0,6.0,99.0437813844656
20.0,1.0,3.0,20.0,0.0,5.0,2.0,332.6408136749675
20.0,1.0,3.0,20.0,0.0,5.0,3.0,239.2231861235065
20.0,1.0,3.0,20.0,0.0,5.0,4.0,189.3127397261258
20.0,1.0,3.0,20.0,0.0,5.0,5.0,157.6836518922307
20.0,1.0,3.0,20.0,0.0,5.0,6.0,135.5274383686382
20.0,1.0,3.0,20.0,0.0,7.0,2.0,515.4315742045972
20.0,1.0,3.0,20.0,0.0,7.0,3.0,357.1728620915487
20.0,1.0,3.0,20.0,0.0,7.0,4.0,272.61962331993027
20.0,1.0,3.0,20.0,0.0,7.0,5.0,219.03681633689803
20.0,1.0,3.0,20.0,0.0,7.0,6.0,181.50199652343318
20.0,1.0,3.0,20.0,0.0,9.0,2.0,730.6972908995907
20.0,1.0,3.0,20.0,0.0,9.0,3.0,496.07770311105514
20.0,1.0,3.0,20.0,0.0,9.0,4.0,370.7269672058366
20.0,1.0,3.0,20.0,0.0,9.0,5.0,291.29010133565635
20.0,1.0,3.0,20.0,0.0,9.0,6.0,235.64448262203103
20.0,1.0,3.0,20.0,10.0,1.0,2.0,22.986869884974166
20.0,1.0,3.0,20.0,10.0,1.0,3.0,21.07951188638194
20.0,1.0,3.0,20.0,10.0,1.0,4.0,20.060463430062374
20.0,1.0,3.0,20.0,10.0,1.0,5.0,19.41467531437807
20.0,1.0,3.0,20.0,10.0,1.0,6.0,18.962299973766235
20.0,1.0,3.0,20.0,10.0,3.0,2.0,47.67359162055026
20.0,1.0,3.0,20.0,10.0,3.0,3.0,37.00915089541947
20.0,1.0,3.0,20.0,10.0,3.0,4.0,31.311436115877733
20.0,1.0,3.0,20.0,10.0,3.0,5.0,27.700698600533343
20.0,1.0,3.0,20.0,10.0,3.0,6.0,25.17137269054347
20.0,1.0,3.0,20.0,10.0,5.0,2.0,84.53863307779052
20.0,1.0,3.0,20.0,10.0,5.0,3.0,60.79711305407081
20.0,1.0,3.0,20.0,10.0,5.0,4.0,48.11267764723661
20.0,1.0,3.0,20.0,10.0,5.0,5.0,40.07433796956979
20.0,1.0,3.0,20.0,10.0,5.0,6.0,34.44347149599754
20.0,1.0,3.0,20.0,10.0,7.0,2.0,130.99378950824607
20.0,1.0,3.0,20.0,10.0,7.0,3.0,90.77330349247518
20.0,1.0,3.0,20.0,10.0,7.0,4.0,69.2846137881589
20.0,1.0,3.0,20.0,10.0,7.0,5.0,55.666870346601414
20.0,1.0,3.0,20.0,10.0,7.0,6.0,46.12762492209963
20.0,1.0,3.0,20.0,10.0,9.0,2.0,185.70225789146647
20.0,1.0,3.0,20.0,10.0,9.0,3.0,126.07512126385399
20.0,1.0,3.0,20.0,10.0,9.0,4.0,94.21799660242597
20.0,1.0,3.0,20.0,10.0,9.0,5.0,74.02960185177245
20.0,1.0,3.0,20.0,10.0,9.0,6.0,59.88760739581129
20.0,1.0,3.0,20.0,20.0,1.0,2.0,8.155300984926509
20.0,1.0,3.0,20.0,20.0,1.0,3.0,7.478606913817048
20.0,1.0,3.0,20.0,20.0,1.0,4.0,7.117068047451287
20.0,1.0,3.0,20.0,20.0,1.0,5.0,6.887954797920229
20.0,1.0,3.0,20.0,20.0,1.0,6.0,6.7274606950123905
20.0,1.0,3.0,20.0,20.0,3.0,2.0,16.913676835670426
20.0,1.0,3.0,20.0,20.0,3.0,3.0,13.130137607208514
20.0,1.0,3.0,20.0,20.0,3.0,4.0,11.108697577054569
20.0,1.0,3.0,20.0,20.0,3.0,5.0,9.827677091771028
20.0,1.0,3.0,20.0,20.0,3.0,6.0,8.930320723193674
20.0,1.0,3.0,20.0,20.0,5.0,2.0,29.992687175486683
20.0,1.0,3.0,20.0,20.0,5.0,3.0,21.569650781146763
20.0,1.0,3.0,20.0,20.0,5.0,4.0,17.06945614463338
20.0,1.0,3.0,20.0,20.0,5.0,5.0,14.217607249221073
20.0,1.0,3.0,20.0,20.0,5.0,6.0,12.21988371714806
20.0,1.0,3.0,20.0,20.0,7.0,2.0,46.474086552087144
20.0,1.0,3.0,20.0,20.0,7.0,3.0,32.204628776409315
20.0,1.0,3.0,20.0,20.0,7.0,4.0,24.580853413024833
20.0,1.0,3.0,20.0,20.0,7.0,5.0,19.749538968860133
20.0,1.0,3.0,20.0,20.0,7.0,6.0,16.365197473250603
20.0,1.0,3.0,20.0,20.0,9.0,2.0,65.8836028682317
20.0,1.0,3.0,20.0,20.0,9.0,3.0,44.72903730533267
20.0,1.0,3.0,20.0,20.0,9.0,4.0,33.42673988822774
20.0,1.0,3.0,20.0,20.0,9.0,5.0,26.264284259516337
20.0,1.0,3.0,20.0,20.0,9.0,6.0,21.246975600588637
20.0,1.0,3.0,20.0,30.0,1.0,2.0,1.9580048954272684
20.0,1.0,3.0,20.0,30.0,1.0,3.0,1.7955375252605656
20.0,1.0,3.0,20.0,30.0,1.0,4.0,1.708735717266012
20.0,1.0,3.0,20.0,30.0,1.0,5.0,1.653727954214934
20.0,1.0,3.0,20.0,30.0,1.0,6.0,1.6151949509865329
20.0,1.0,3.0,20.0,30.0,3.0,2.0,4.060801937920863
20.0,1.0,3.0,20.0,30.0,3.0,3.0,3.1524126160476253
20.0,1.0,3.0,20.0,30.0,3.0,4.0,2.6670854059091345
20.0,1.0,3.0,20.0,30.0,3.0,5.0,2.3595254046334255
20.0,1.0,3.0,20.0,30.0,3.0,6.0,2.1440792591306637
20.0,1.0,3.0,20.0,30.0,5.0,2.0,7.2009394166033704
20.0,1.0,3.0,20.0,30.0,5.0,3.0,5.178653970000907
20.0,1.0,3.0,20.0,30.0,5.0,4.0,4.098202967033033
20.0,1.0,3.0,20.0,30.0,5.0,5.0,3.413503026643712
20.0,1.0,3.0,20.0,30.0,5.0,6.0,2.933869906696458
20.0,1.0,3.0,20.0,30.0,7.0,2.0,11.15795592923996
20.0,1.0,3.0,20.0,30.0,7.0,3.0,7.7320041180792245
20.0,1.0,3.0,20.0,30.0,7.0,4.0,5.9016131232238545
20.0,1.0,3.0,20.0,30.0,7.0,5.0,4.741663619151908
20.0,1.0,3.0,20.0,30.0,7.0,6.0,3.929117616441646
20.0,1.0,3.0,20.0,30.0,9.0,2.0,15.81798356465518
20.0,1.0,3.0,20.0,30.0,9.0,3.0,10.738987337618111
20.0,1.0,3.0,20.0,30.0,9.0,4.0,8.025420577400512
20.0,1.0,3.0,20.0,30.0,9.0,5.0,6.305787763085211
20.0,1.0,3.0,20.0,30.0,9.0,6.0,5.101182938050836
20.0,1.0,3.0,25.0,0.0,1.0,2.0,90.44824625141972
20.0,1.0,3.0,25.0,0.0,1.0,3.0,82.94321460467715
20.0,1.0,3.0,25.0,0.0,1.0,4.0,78.93348443347317
20.0,1.0,3.0,25.0,0.0,1.0,5.0,76.39245110418828
20.0,1.0,3.0,25.0,0.0,1.0,6.0,74.6124542446561
20.0,1.0,3.0,25.0,0.0,3.0,2.0,187.5850333761088
20.0,1.0,3.0,25.0,0.0,3.0,3.0,145.62281904823217
20.0,1.0,3.0,25.0,0.0,3.0,4.0,123.20357223345762
20.0,1.0,3.0,25.0,0.0,3.0,5.0,108.9961191277789
20.0,1.0,3.0,25.0,0.0,3.0,6.0,99.0437813844656
20.0,1.0,3.0,25.0,0.0,5.0,2.0,332.6408136749675
20.0,1.0,3.0,25.0,0.0,5.0,3.0,239.2231861235065
20.0,1.0,3.0,25.0,0.0,5.0,4.0,189.3127397261258
20.0,1.0,3.0,25.0,0.0,5.0,5.0,157.6836518922307
20.0,1.0,3.0,25.0,0.0,5.0,6.0,135.5274383686382
20.0,1.0,3.0,25.0,0.0,7.0,2.0,515.4315742045972
20.0,1.0,3.0,25.0,0.0,7.0,3.0,357.1728620915487
20.0,1.0,3.0,25.0,0.0,7.0,4.0,272.61962331993027
20.0,1.0,3.0,25.0,0.0,7.0,5.0,219.03681633689803
20.0,1.0,3.0,25.0,0.0,7.0,6.0,181.50199652343318
20.0,1.0,3.0,25.0,0.0,9.0,2.0,730.6972908995907
20.0,1.0,3.0,25.0,0.0,9.0,3.0,496.07770311105514
20.0,1.0,3.0,25.0,0.0,9.0,4.0,370.7269672058366
20.0,1.0,3.0,25.0,0.0,9.0,5.0,291.29010133565635
20.0,1.0,3.0,25.0,0.0,9.0,6.0,235.64448262203103
20.0,1.0,3.0,25.0,10.0,1.0,2.0,22.986869884974166
20.0,1.0,3.0,25.0,10.0,1.0,3.0,21.07951188638194
20.0,1.0,3.0,25.0,10.0,1.0,4.0,20.060463430062374
20.0,1.0,3.0,25.0,10.0,1.0,5.0,19.41467531437807
20.0,1.0,3.0,25.0,10.0,1.0,6.0,18.962299973766235
20.0,1.0,3.0,25.0,10.0,3.0,2.0,47.67359162055026
20.0,1.0,3.0,25.0,10.0,3.0,3.0,37.00915089541947
20.0,1.0,3.0,25.0,10.0,3.0,4.0,31.311436115877733
20.0,1.0,3.0,25.0,10.0,3.0,5.0,27.700698600533343
20.0,1.0,3.0,25.0,10.0,3.0,6.0,25.17137269054347
20.0,1.0,3.0,25.0,10.0,5.0,2.0,84.53863307779052
20.0,1.0,3.0,25.0,10.0,5.0,3.0,60.79711305407081
20.0,1.0,3.0,25.0,10.0,5.0,4.0,48.11267764723661
20.0,1.0,3.0,25.0,10.0,5.0,5.0,40.07433796956979
20.0,1.0,3.0,25.0,10.0,5.0,6.0,34.44347149599754
20.0,1.0,3.0,25.0,10.0,7.0,2.0,130.99378950824607
20.0,1.0,3.0,25.0,10.0,7.0,3.0,90.77330349247518
20.0,1.0,3.0,25.0,10.0,7.0,4.0,69.2846137881589
20.0,1.0,3.0,25.0,10.0,7.0,5.0,55.666870346601414
20.0,1.0,3.0,25.0,10.0,7.0,6.0,46.12762492209963
20.0,1.0,3.0,25.0,10.0,9.0,2.0,185.70225789146647
20.0,1.0,3.0,25.0,10.0,9.0,3.0,126.07512126385399
20.0,1.0,3.0,25.0,10.0,9.0,4.0,94.21799660242597
20.0,1.0,3.0,25.0,10.0,9.0,5.0,74.02960185177245
20.0,1.0,3.0,25.0,10.0,9.0,6.0,59.88760739581129
20.0,1.0,3.0,25.0,20.0,1.0,2.0,8.155300984926509
20.0,1.0,3.0,25.0,20.0,1.0,3.0,7.478606913817048
20.0,1.0,3.0,25.0,20.0,1.0,4.0,7.117068047451287
20.0,1.0,3.0,25.0,20.0,1.0,5.0,6.887954797920229
20.0,1.0,3.0,25.0,20.0,1.0,6.0,6.7274606950123905
20.0,1.0,3.0,25.0,20.0,3.0,2.0,16.913676835670426
20.0,1.0,3.0,25.0,20.0,3.0,3.0,13.130137607208514
20.0,1.0,3.0,25.0,20.0,3.0,4.0,11.108697577054569
20.0,1.0,3.0,25.0,20.0,3.0,5.0,9.827677091771028
20.0,1.0,3.0,25.0,20.0,3.0,6.0,8.930320723193674
20.0,1.0,3.0,25.0,20.0,5.0,2.0,29.992687175486683
20.0,1.0,3.0,25.0,20.0,5.0,3.0,21.569650781146763
20.0,1.0,3.0,25.0,20.0,5.0,4.0,17.06945614463338
20.0,1.0,3.0,25.0,20.0,5.0,5.0,14.217607249221073
20.0,1.0,3.0,25.0,20.0,5.0,6.0,12.21988371714806
20.0,1.0,3.0,25.0,20.0,7.0,2.0,46.474086552087144
20.0,1.0,3.0,25.0,20.0,7.0,3.0,32.204628776409315
20.0,1.0,3.0,25.0,20.0,7.0,4.0,24.580853413024833
