RH_SFC,T_SFC,precipitation,time_since_rain,WindMagKmh_SFC,time_since_fire,dead_fuel_moisture,rate_of_spread,flame_height,intensity,spotting_distance,rating_1,index_1
20.0,10.0,0.0,24.0,60.0,20.0,8.55,4796.339117727574,4.431659363285019,7298.161208812017,,2.0,29.0
20.0,10.0,0.0,48.0,0.0,0.0,8.55,0.0,0.0,0.0,,0.0,0.0
20.0,10.0,0.0,48.0,0.0,10.0,8.55,0.0,0.0,0.0,,0.0,0.0
20.0,10.0,0.0,48.0,0.0,20.0,8.55,0.0,0.0,0.0,,0.0,0.0
20.0,10.0,0.0,48.0,20.0,0.0,8.55,114.73869272969351,0.0,0.0,,0.0,0.0
20.0,10.0,0.0,48.0,20.0,10.0,8.55,114.73869272969351,0.384993328663404,153.77627383892874,,0.0,7.0
20.0,10.0,0.0,48.0,20.0,20.0,8.55,114.73869272969351,0.41720238382679586,174.58762941399107,,0.0,7.0
20.0,10.0,0.0,48.0,40.0,0.0,8.55,3100.5247220516894,0.0,0.0,,0.0,0.0
20.0,10.0,0.0,48.0,40.0,10.0,8.55,3100.5247220516894,3.1026680927667254,4155.417212446591,,2.0,24.0
20.0,10.0,0.0,48.0,40.0,20.0,8.55,3100.5247220516894,3.3622414419999815,4717.791777859346,,2.0,25.0
20.0,10.0,0.0,48.0,60.0,0.0,8.55,4796.339117727574,0.0,0.0,,0.0,0.0
20.0,10.0,0.0,48.0,60.0,10.0,8.55,4796.339117727574,4.089524307420456,6428.199067333156,,2.0,27.0
20.0,10.0,0.0,48.0,60.0,20.0,8.55,4796.339117727574,4.431659363285019,7298.161208812017,,2.0,29.0
20.0,10.0,50.0,0.0,0.0,0.0,75.678,0.0,0.0,0.0,,0.0,0.0
20.0,10.0,50.0,0.0,0.0,10.0,75.678,0.0,0.0,0.0,,0.0,0.0
20.0,10.0,50.0,0.0,0.0,20.0,75.678,0.0,0.0,0.0,,0.0,0.0
20.0,10.0,50.0,0.0,20.0,0.0,75.678,1.194217977713266e-10,0.0,0.0,,0.0,0.0
20.0,10.0,50.0,0.0,20.0,10.0,75.678,1.194217977713266e-10,1.001038453546461e-08,1.6005271316524387e-10,,0.0,0.0
20.0,10.0,50.0,0.0,20.0,20.0,75.678,1.194217977713266e-10,1.0847866651918214e-08,1.8171349243425047e-10,,0.0,0.0
20.0,10.0,50.0,0.0,40.0,0.0,75.678,3.227073862643306e-09,0.0,0.0,,0.0,0.0
20.0,10.0,50.0,0.0,40.0,10.0,75.678,3.227073862643306e-09,8.067386726502478e-08,4.325022206496357e-09,,0.0,0.0
20.0,10.0,50.0,0.0,40.0,20.0,75.678,3.227073862643306e-09,8.74231505578143e-08,4.9103503118171814e-09,,0.0,0.0
20.0,10.0,50.0,0.0,60.0,0.0,75.678,4.992103592371958e-09,0.0,0.0,,0.0,0.0
20.0,10.0,50.0,0.0,60.0,10.0,75.678,4.992103592371958e-09,1.0633355914642303e-07,6.69056855006527e-09,,0.0,0.0
20.0,10.0,50.0,0.0,60.0,20.0,75.678,4.992103592371958e-09,1.1522956647246502e-07,7.596038539802326e-09,,0.0,0.0
20.0,10.0,50.0,24.0,0.0,0.0,17.11257741373627,0.0,0.0,0.0,,0.0,0.0
20.0,10.0,50.0,24.0,0.0,10.0,17.11257741373627,0.0,0.0,0.0,,0.0,0.0
20.0,10.0,50.0,24.0,0.0,20.0,17.11257741373627,0.0,0.0,0.0,,0.0,0.0
20.0,10.0,50.0,24.0,20.0,0.0,17.11257741373627,8.56683290182121,0.0,0.0,,0.0,0.0
20.0,10.0,50.0,24.0,20.0,10.0,17.11257741373627,8.56683290182121,0.07449585108854632,11.48152912414938,,0.0,1.0
20.0,10.0,50.0,24.0,20.0,20.0,17.11257741373627,8.56683290182121,0.08072827331125093,13.035385120155555,,0.0,1.0
20.0,10.0,50.0,24.0,40.0,0.0,17.11257741373627,231.49712246031635,0.0,0.0,,0.0,0.0
20.0,10.0,50.0,24.0,40.0,10.0,17.11257741373627,231.49712246031635,0.6003633907589446,310.25946042671734,,0.0,9.0
20.0,10.0,50.0,24.0,40.0,20.0,17.11257741373627,231.49712246031635,0.6505905924566191,352.24851238040577,,0.0,10.0
20.0,10.0,50.0,24.0,60.0,0.0,17.11257741373627,358.1131594277529,0.0,0.0,,0.0,0.0
20.0,10.0,50.0,24.0,60.0,10.0,17.11257741373627,358.1131594277529,0.7913191506103724,479.95411102705157,,0.0,11.0
20.0,10.0,50.0,24.0,60.0,20.0,17.11257741373627,358.1131594277529,0.857521965766532,544.9088365834742,,1.0,12.0
20.0,10.0,50.0,48.0,0.0,0.0,9.642207900819725,0.0,0.0,0.0,,0.0,0.0
20.0,10.0,50.0,48.0,0.0,10.0,9.642207900819725,0.0,0.0,0.0,,0.0,0.0
20.0,10.0,50.0,48.0,0.0,20.0,9.642207900819725,0.0,0.0,0.0,,0.0,0.0
20.0,10.0,50.0,48.0,20.0,0.0,9.642207900819725,95.1025588495275,0.0,0.0,,0.0,0.0
20.0,10.0,50.0,48.0,20.0,10.0,9.642207900819725,95.1025588495275,0.34186331759278515,127.4593320222051,,0.0,7.0
20.0,10.0,50.0,48.0,20.0,20.0,9.642207900819725,95.1025588495275,0.37046405852747566,144.7090768225797,,0.0,7.0
20.0,10.0,50.0,48.0,40.0,0.0,9.642207900819725,2569.907568478215,0.0,0.0,,0.0,0.0
20.0,10.0,50.0,48.0,40.0,10.0,9.642207900819725,2569.907568478215,2.7550825653653392,3444.268019699767,,1.0,22.0
20.0,10.0,50.0,48.0,40.0,20.0,9.642207900819725,2569.907568478215,2.9855764459622547,3910.399007688642,,1.0,23.0
20.0,10.0,50.0,48.0,60.0,0.0,9.642207900819725,3975.5039242130974,0.0,0.0,,0.0,0.0
20.0,10.0,50.0,48.0,60.0,10.0,9.642207900819725,3975.5039242130974,3.6313833072505086,5328.090860663252,,2.0,26.0
20.0,10.0,50.0,48.0,60.0,20.0,9.642207900819725,3975.5039242130974,3.9351896762302476,6049.16954640152,,2.0,27.0
20.0,10.0,100.0,0.0,0.0,0.0,75.678,0.0,0.0,0.0,,0.0,0.0
20.0,10.0,100.0,0.0,0.0,10.0,75.678,0.0,0.0,0.0,,0.0,0.0
20.0,10.0,100.0,0.0,0.0,20.0,75.678,0.0,0.0,0.0,,0.0,0.0
20.0,10.0,100.0,0.0,20.0,0.0,75.678,1.194217977713266e-10,0.0,0.0,,0.0,0.0
20.0,10.0,100.0,0.0,20.0,10.0,75.678,1.194217977713266e-10,1.001038453546461e-08,1.6005271316524387e-10,,0.0,0.0
20.0,10.0,100.0,0.0,20.0,20.0,75.678,1.194217977713266e-10,1.0847866651918214e-08,1.8171349243425047e-10,,0.0,0.0
20.0,10.0,100.0,0.0,40.0,0.0,75.678,3.227073862643306e-09,0.0,0.0,,0.0,0.0
20.0,10.0,100.0,0.0,40.0,10.0,75.678,3.227073862643306e-09,8.067386726502478e-08,4.325022206496357e-09,,0.0,0.0
20.0,10.0,100.0,0.0,40.0,20.0,75.678,3.227073862643306e-09,8.74231505578143e-08,4.9103503118171814e-09,,0.0,0.0
20.0,10.0,100.0,0.0,60.0,0.0,75.678,4.992103592371958e-09,0.0,0.0,,0.0,0.0
20.0,10.0,100.0,0.0,60.0,10.0,75.678,4.992103592371958e-09,1.0633355914642303e-07,6.69056855006527e-09,,0.0,0.0
20.0,10.0,100.0,0.0,60.0,20.0,75.678,4.992103592371958e-09,1.1522956647246502e-07,7.596038539802326e-09,,0.0,0.0
20.0,10.0,100.0,24.0,0.0,0.0,17.11257741373627,0.0,0.0,0.0,,0.0,0.0
20.0,10.0,100.0,24.0,0.0,10.0,17.11257741373627,0.0,0.0,0.0,,0.0,0.0
20.0,10.0,100.0,24.0,0.0,20.0,17.11257741373627,0.0,0.0,0.0,,0.0,0.0
20.0,10.0,100.0,24.0,20.0,0.0,17.11257741373627,8.56683290182121,0.0,0.0,,0.0,0.0
20.0,10.0,100.0,24.0,20.0,10.0,17.11257741373627,8.56683290182121,0.07449585108854632,11.48152912414938,,0.0,1.0
20.0,10.0,100.0,24.0,20.0,20.0,17.11257741373627,8.56683290182121,0.08072827331125093,13.035385120155555,,0.0,1.0
20.0,10.0,100.0,24.0,40.0,0.0,17.11257741373627,231.49712246031635,0.0,0.0,,0.0,0.0
20.0,10.0,100.0,24.0,40.0,10.0,17.11257741373627,231.49712246031635,0.6003633907589446,310.25946042671734,,0.0,9.0
20.0,10.0,100.0,24.0,40.0,20.0,17.11257741373627,231.49712246031635,0.6505905924566191,352.24851238040577,,0.0,10.0
20.0,10.0,100.0,24.0,60.0,0.0,17.11257741373627,358.1131594277529,0.0,0.0,,0.0,0.0
20.0,10.0,100.0,24.0,60.0,10.0,17.11257741373627,358.1131594277529,0.7913191506103724,479.95411102705157,,0.0,11.0
20.0,10.0,100.0,24.0,60.0,20.0,17.11257741373627,358.1131594277529,0.857521965766532,544.9088365834742,,1.0,12.0
20.0,10.0,100.0,48.0,0.0,0.0,9.642207900819725,0.0,0.0,0.0,,0.0,0.0
20.0,10.0,100.0,48.0,0.0,10.0,9.642207900819725,0.0,0.0,0.0,,0.0,0.0
20.0,10.0,100.0,48.0,0.0,20.0,9.642207900819725,0.0,0.0,0.0,,0.0,0.0
20.0,10.0,100.0,48.0,20.0,0.0,9.642207900819725,95.1025588495275,0.0,0.0,,0.0,0.0
20.0,10.0,100.0,48.0,20.0,10.0,9.642207900819725,95.1025588495275,0.34186331759278515,127.4593320222051,,0.0,7.0
20.0,10.0,100.0,48.0,20.0,20.0,9.642207900819725,95.1025588495275,0.37046405852747566,144.7090768225797,,0.0,7.0
20.0,10.0,100.0,48.0,40.0,0.0,9.642207900819725,2569.907568478215,0.0,0.0,,0.0,0.0
20.0,10.0,100.0,48.0,40.0,10.0,9.642207900819725,2569.907568478215,2.7550825653653392,3444.268019699767,,1.0,22.0
20.0,10.0,100.0,48.0,40.0,20.0,9.642207900819725,2569.907568478215,2.9855764459622547,3910.399007688642,,1.0,23.0
20.0,10.0,100.0,48.0,60.0,0.0,9.642207900819725,3975.5039242130974,0.0,0.0,,0.0,0.0
20.0,10.0,100.0,48.0,60.0,10.0,9.642207900819725,3975.5039242130974,3.6313833072505086,5328.090860663252,,2.0,26.0
20.0,10.0,100.0,48.0,60.0,20.0,9.642207900819725,3975.5039242130974,3.9351896762302476,6049.16954640152,,2.0,27.0
20.0,20.0,0.0,0.0,0.0,0.0,7.55,0.0,0.0,0.0,,0.0,0.0
20.0,20.0,0.0,0.0,0.0,10.0,7.55,0.0,0.0,0.0,,0.0,0.0
20.0,20.0,0.0,0.0,0.0,20.0,7.55,0.0,0.0,0.0,,0.0,0.0
20.0,20.0,0.0,0.0,20.0,0.0,7.55,132.61150101718863,0.0,0.0,,0.0,0.0
20.0,20.0,0.0,0.0,20.0,10.0,7.55,132.61150101718863,0.42194003311374817,177.72995324822233,,0.0,7.0
20.0,20.0,0.0,0.0,20.0,20.0,7.55,132.61150101718863,0.4572400988301751,201.7830868107004,,0.0,8.0
20.0,20.0,0.0,0.0,40.0,0.0,7.55,3583.492434420683,0.0,0.0,,0.0,0.0
20.0,20.0,0.0,0.0,40.0,10.0,7.55,3583.492434420683,3.4004222419852126,4802.705179789757,,2.0,25.0
20.0,20.0,0.0,0.0,40.0,20.0,7.55,3583.492434420683,3.6849061003189827,5452.68064559855,,2.0,26.0
20.0,20.0,0.0,0.0,60.0,0.0,7.55,5543.463278666996,0.0,0.0,,0.0,0.0
20.0,20.0,0.0,0.0,60.0,10.0,7.55,5543.463278666996,4.481984214331888,7429.517513892097,,2.0,29.0
20.0,20.0,0.0,0.0,60.0,20.0,7.55,5543.463278666996,4.856952989250792,8434.993370946058,,2.0,31.0
20.0,20.0,0.0,24.0,0.0,0.0,7.55,0.0,0.0,0.0,,0.0,0.0
20.0,20.0,0.0,24.0,0.0,10.0,7.55,0.0,0.0,0.0,,0.0,0.0
20.0,20.0,0.0,24.0,0.0,20.0,7.55,0.0,0.0,0.0,,0.0,0.0
20.0,20.0,0.0,24.0,20.0,0.0,7.55,132.61150101718863,0.0,0.0,,0.0,0.0
20.0,20.0,0.0,24.0,20.0,10.0,7.55,132.61150101718863,0.42194003311374817,177.72995324822233,,0.0,7.0
20.0,20.0,0.0,24.0,20.0,20.0,7.55,132.61150101718863,0.4572400988301751,201.7830868107004,,0.0,8.0
20.0,20.0,0.0,24.0,40.0,0.0,7.55,3583.492434420683,0.0,0.0,,0.0,0.0
20.0,20.0,0.0,24.0,40.0,10.0,7.55,3583.492434420683,3.4004222419852126,4802.705179789757,,2.0,25.0
20.0,20.0,0.0,24.0,40.0,20.0,7.55,3583.492434420683,3.6849061003189827,5452.68064559855,,2.0,26.0
20.0,20.0,0.0,24.0,60.0,0.0,7.55,5543.463278666996,0.0,0.0,,0.0,0.0
20.0,20.0,0.0,24.0,60.0,10.0,7.55,5543.463278666996,4.481984214331888,7429.517513892097,,2.0,29.0
20.0,20.0,0.0,24.0,60.0,20.0,7.55,5543.463278666996,4.856952989250792,8434.993370946058,,2.0,31.0
20.0,20.0,0.0,48.0,0.0,0.0,7.55,0.0,0.0,0.0,,0.0,0.0
20.0,20.0,0.0,48.0,0.0,10.0,7.55,0.0,0.0,0.0,,0.0,0.0
20.0,20.0,0.0,48.0,0.0,20.0,7.55,0.0,0.0,0.0,,0.0,0.0
20.0,20.0,0.0,48.0,20.0,0.0,7.55,132.61150101718863,0.0,0.0,,0.0,0.0
20.0,20.0,0.0,48.0,20.0,10.0,7.55,132.61150101718863,0.42194003311374817,177.72995324822233,,0.0,7.0
20.0,20.0,0.0,48.0,20.0,20.0,7.55,132.61150101718863,0.4572400988301751,201.7830868107004,,0.0,8.0
20.0,20.0,0.0,48.0,40.0,0.0,7.55,3583.492434420683,0.0,0.0,,0.0,0.0
20.0,20.0,0.0,48.0,40.0,10.0,7.55,3583.492434420683,3.4004222419852126,4802.705179789757,,2.0,25.0
20.0,20.0,0.0,48.0,40.0,20.0,7.55,3583.492434420683,3.6849061003189827,5452.68064559855,,2.0,26.0
20.0,20.0,0.0,48.0,60.0,0.0,7.55,5543.463278666996,0.0,0.0,,0.0,0.0
20.0,20.0,0.0,48.0,60.0,10.0,7.55,5543.463278666996,4.481984214331888,7429.517513892097,,2.0,29.0
20.0,20.0,0.0,48.0,60.0,20.0,7.55,5543.463278666996,4.856952989250792,8434.993370946058,,2.0,31.0
20.0,20.0,50.0,0.0,0.0,0.0,74.678,0.0,0.0,0.0,,0.0,0.0
20.0,20.0,50.0,0.0,0.0,10.0,74.678,0.0,0.0,0.0,,0.0,0.0
20.0,20.0,50.0,0.0,0.0,20.0,74.678,0.0,0.0,0.0,,0.0,0.0
20.0,20.0,50.0,0.0,20.0,0.0,74.678,1.7815638735122634e-10,0.0,0.0,,0.0,0.0
20.0,20.0,50.0,0.0,20.0,10.0,74.678,1.7815638735122634e-10,1.2894785537102965e-08,2.387705904233865e-10,,0.0,0.0
20.0,20.0,50.0,0.0,20.0,20.0,74.678,1.7815638735122634e-10,1.3973580486944228e-08,2.7108467590690873e-10,,0.0,0.0
20.0,20.0,50.0,0.0,40.0,0.0,74.678,4.814228489383362e-09,0.0,0.0,,0.0,0.0
20.0,20.0,50.0,0.0,40.0,10.0,74.678,4.814228489383362e-09,1.0391930631093622e-07,6.4521749454706865e-09,,0.0,0.0
20.0,20.0,50.0,0.0,40.0,20.0,74.678,4.814228489383362e-09,1.1261333402598979e-07,7.3253818692081376e-09,,0.0,0.0
20.0,20.0,50.0,0.0,60.0,0.0,74.678,7.44734343225243e-09,0.0,0.0,,0.0,0.0
20.0,20.0,50.0,0.0,60.0,10.0,74.678,7.44734343225243e-09,1.3697260437221953e-07,9.981155404206743e-09,,0.0,0.0
20.0,20.0,50.0,0.0,60.0,20.0,74.678,7.44734343225243e-09,1.4843191507096524e-07,1.133195789786371e-08,,0.0,0.0
20.0,20.0,50.0,24.0,0.0,0.0,16.11257741373627,0.0,0.0,0.0,,0.0,0.0
20.0,20.0,50.0,24.0,0.0,10.0,16.11257741373627,0.0,0.0,0.0,,0.0,0.0
20.0,20.0,50.0,24.0,0.0,20.0,16.11257741373627,0.0,0.0,0.0,,0.0,0.0
20.0,20.0,50.0,24.0,20.0,0.0,16.11257741373627,13.056510191679589,0.0,0.0,,0.0,0.0
20.0,20.0,50.0,24.0,20.0,10.0,16.11257741373627,13.056510191679589,0.0972692127188795,17.498730714550714,,0.0,2.0
20.0,20.0,50.0,24.0,20.0,20.0,16.11257741373627,13.056510191679589,0.10540688473786973,19.86692639208565,,0.0,2.0
20.0,20.0,50.0,24.0,40.0,0.0,16.11257741373627,352.8193643306689,0.0,0.0,,0.0,0.0
20.0,20.0,50.0,24.0,40.0,10.0,16.11257741373627,352.8193643306689,0.7838943177513149,472.85920637780515,,0.0,11.0
20.0,20.0,50.0,24.0,40.0,20.0,16.11257741373627,352.8193643306689,0.8494759614914226,536.8537410039853,,1.0,12.0
20.0,20.0,50.0,24.0,60.0,0.0,16.11257741373627,545.7919127673229,0.0,0.0,,0.0,0.0
20.0,20.0,50.0,24.0,60.0,10.0,16.11257741373627,545.7919127673229,1.0332252020015862,731.4868649802922,,1.0,12.0
20.0,20.0,50.0,24.0,60.0,20.0,16.11257741373627,545.7919127673229,1.119666199935271,830.4828470362619,,1.0,13.0
20.0,20.0,50.0,48.0,0.0,0.0,8.642207900819725,0.0,0.0,0.0,,0.0,0.0
20.0,20.0,50.0,48.0,0.0,10.0,8.642207900819725,0.0,0.0,0.0,,0.0,0.0
20.0,20.0,50.0,48.0,0.0,20.0,8.642207900819725,0.0,0.0,0.0,,0.0,0.0
20.0,20.0,50.0,48.0,20.0,0.0,8.642207900819725,113.08131622958875,0.0,0.0,,0.0,0.0
20.0,20.0,50.0,48.0,20.0,10.0,8.642207900819725,113.08131622958875,0.3814637290631977,151.555007616777,,0.0,7.0
20.0,20.0,50.0,48.0,20.0,20.0,8.642207900819725,113.08131622958875,0.413377493218243,172.06574749852052,,0.0,7.0
20.0,20.0,50.0,48.0,40.0,0.0,8.642207900819725,3055.7382887215804,0.0,0.0,,0.0,0.0
20.0,20.0,50.0,48.0,40.0,10.0,8.642207900819725,3055.7382887215804,3.0742229867234037,4095.393076976749,,2.0,24.0
20.0,20.0,50.0,48.0,40.0,20.0,8.642207900819725,3055.7382887215804,3.3314165804610028,4649.64425901466,,2.0,25.0
20.0,20.0,50.0,48.0,60.0,0.0,8.642207900819725,4727.056998931063,0.0,0.0,,0.0,0.0
20.0,20.0,50.0,48.0,60.0,10.0,8.642207900819725,4727.056998931063,4.052031752911478,6335.345071712929,,2.0,27.0
20.0,20.0,50.0,48.0,60.0,20.0,8.642207900819725,4727.056998931063,4.3910301316793525,7192.740791394876,,2.0,29.0
20.0,20.0,100.0,0.0,0.0,0.0,74.678,0.0,0.0,0.0,,0.0,0.0
20.0,20.0,100.0,0.0,0.0,10.0,74.678,0.0,0.0,0.0,,0.0,0.0
20.0,20.0,100.0,0.0,0.0,20.0,74.678,0.0,0.0,0.0,,0.0,0.0
20.0,20.0,100.0,0.0,20.0,0.0,74.678,1.7815638735122634e-10,0.0,0.0,,0.0,0.0
20.0,20.0,100.0,0.0,20.0,10.0,74.678,1.7815638735122634e-10,1.2894785537102965e-08,2.387705904233865e-10,,0.0,0.0
20.0,20.0,100.0,0.0,20.0,20.0,74.678,1.7815638735122634e-10,1.3973580486944228e-08,2.7108467590690873e-10,,0.0,0.0
20.0,20.0,100.0,0.0,40.0,0.0,74.678,4.814228489383362e-09,0.0,0.0,,0.0,0.0
20.0,20.0,100.0,0.0,40.0,10.0,74.678,4.814228489383362e-09,1.0391930631093622e-07,6.4521749454706865e-09,,0.0,0.0
20.0,20.0,100.0,0.0,40.0,20.0,74.678,4.814228489383362e-09,1.1261333402598979e-07,7.3253818692081376e-09,,0.0,0.0
20.0,20.0,100.0,0.0,60.0,0.0,74.678,7.44734343225243e-09,0.0,0.0,,0.0,0.0
20.0,20.0,100.0,0.0,60.0,10.0,74.678,7.44734343225243e-09,1.3697260437221953e-07,9.981155404206743e-09,,0.0,0.0
20.0,20.0,100.0,0.0,60.0,20.0,74.678,7.44734343225243e-09,1.4843191507096524e-07,1.133195789786371e-08,,0.0,0.0
20.0,20.0,100.0,24.0,0.0,0.0,16.11257741373627,0.0,0.0,0.0,,0.0,0.0
20.0,20.0,100.0,24.0,0.0,10.0,16.11257741373627,0.0,0.0,0.0,,0.0,0.0
20.0,20.0,100.0,24.0,0.0,20.0,16.11257741373627,0.0,0.0,0.0,,0.0,0.0
20.0,20.0,100.0,24.0,20.0,0.0,16.11257741373627,13.056510191679589,0.0,0.0,,0.0,0.0
20.0,20.0,100.0,24.0,20.0,10.0,16.11257741373627,13.056510191679589,0.0972692127188795,17.498730714550714,,0.0,2.0
20.0,20.0,100.0,24.0,20.0,20.0,16.11257741373627,13.056510191679589,0.10540688473786973,19.86692639208565,,0.0,2.0
20.0,20.0,100.0,24.0,40.0,0.0,16.11257741373627,352.8193643306689,0.0,0.0,,0.0,0.0
20.0,20.0,100.0,24.0,40.0,10.0,16.11257741373627,352.8193643306689,0.7838943177513149,472.85920637780515,,0.0,11.0
20.0,20.0,100.0,24.0,40.0,20.0,16.11257741373627,352.8193643306689,0.8494759614914226,536.8537410039853,,1.0,12.0
20.0,20.0,100.0,24.0,60.0,0.0,16.11257741373627,545.7919127673229,0.0,0.0,,0.0,0.0
20.0,20.0,100.0,24.0,60.0,10.0,16.11257741373627,545.7919127673229,1.0332252020015862,731.4868649802922,,1.0,12.0
20.0,20.0,100.0,24.0,60.0,20.0,16.11257741373627,545.7919127673229,1.119666199935271,830.4828470362619,,1.0,13.0
20.0,20.0,100.0,48.0,0.0,0.0,8.642207900819725,0.0,0.0,0.0,,0.0,0.0
20.0,20.0,100.0,48.0,0.0,10.0,8.642207900819725,0.0,0.0,0.0,,0.0,0.0
20.0,20.0,100.0,48.0,0.0,20.0,8.642207900819725,0.0,0.0,0.0,,0.0,0.0
20.0,20.0,100.0,48.0,20.0,0.0,8.642207900819725,113.08131622958875,0.0,0.0,,0.0,0.0
20.0,20.0,100.0,48.0,20.0,10.0,8.642207900819725,113.08131622958875,0.3814637290631977,151.555007616777,,0.0,7.0
20.0,20.0,100.0,48.0,20.0,20.0,8.642207900819725,113.08131622958875,0.413377493218243,172.06574749852052,,0.0,7.0
20.0,20.0,100.0,48.0,40.0,0.0,8.642207900819725,3055.7382887215804,0.0,0.0,,0.0,0.0
20.0,20.0,100.0,48.0,40.0,10.0,8.642207900819725,3055.7382887215804,3.0742229867234037,4095.393076976749,,2.0,24.0
20.0,20.0,100.0,48.0,40.0,20.0,8.642207900819725,3055.7382887215804,3.3314165804610028,4649.64425901466,,2.0,25.0
20.0,20.0,100.0,48.0,60.0,0.0,8.642207900819725,4727.056998931063,0.0,0.0,,0.0,0.0
20.0,20.0,100.0,48.0,60.0,10.0,8.642207900819725,4727.056998931063,4.052031752911478,6335.345071712929,,2.0,27.0
20.0,20.0,100.0,48.0,60.0,20.0,8.642207900819725,4727.056998931063,4.3910301316793525,7192.740791394876,,2.0,29.0
20.0,30.0,0.0,0.0,0.0,0.0,6.55,0.0,0.0,0.0,,0.0,0.0
20.0,30.0,0.0,0.0,0.0,10.0,6.55,0.0,0.0,0.0,,0.0,0.0
20.0,30.0,0.0,0.0,0.0,20.0,6.55,0.0,0.0,0.0,,0.0,0.0
20.0,30.0,0.0,0.0,20.0,0.0,6.55,150.2599083637646,0.0,0.0,,0.0,0.0
20.0,30.0,0.0,0.0,20.0,10.0,6.55,150.2599083637646,0.456665847678784,201.38288371468292,,0.0,8.0
20.0,30.0,0.0,0.0,20.0,20.0,6.55,150.2599083637646,0.4948711213394682,228.6370933212154,,0.0,8.0
20.0,30.0,0.0,0.0,40.0,0.0,6.55,4060.3962754972727,0.0,0.0,,0.0,0.0
20.0,30.0,0.0,0.0,40.0,10.0,6.55,4060.3962754972727,3.680278200062006,5441.866163024941,,2.0,26.0
20.0,30.0,0.0,0.0,40.0,20.0,6.55,4060.3962754972727,3.9881751809628434,6178.34266153366,,2.0,27.0
20.0,30.0,0.0,0.0,60.0,0.0,6.55,6281.206968334001,0.0,0.0,,0.0,0.0
20.0,30.0,0.0,0.0,60.0,10.0,6.55,6281.206968334001,4.850853106818203,8418.26396852044,,2.0,31.0
20.0,30.0,0.0,0.0,60.0,20.0,6.55,6281.206968334001,5.256681945072225,9557.552107060723,,2.0,33.0
20.0,30.0,0.0,24.0,0.0,0.0,6.55,0.0,0.0,0.0,,0.0,0.0
20.0,30.0,0.0,24.0,0.0,10.0,6.55,0.0,0.0,0.0,,0.0,0.0
20.0,30.0,0.0,24.0,0.0,20.0,6.55,0.0,0.0,0.0,,0.0,0.0
20.0,30.0,0.0,24.0,20.0,0.0,6.55,150.2599083637646,0.0,0.0,,0.0,0.0
20.0,30.0,0.0,24.0,20.0,10.0,6.55,150.2599083637646,0.456665847678784,201.38288371468292,,0.0,8.0
20.0,30.0,0.0,24.0,20.0,20.0,6.55,150.2599083637646,0.4948711213394682,228.6370933212154,,0.0,8.0
20.0,30.0,0.0,24.0,40.0,0.0,6.55,4060.3962754972727,0.0,0.0,,0.0,0.0
20.0,30.0,0.0,24.0,40.0,10.0,6.55,4060.3962754972727,3.680278200062006,5441.866163024941,,2.0,26.0
20.0,30.0,0.0,24.0,40.0,20.0,6.55,4060.3962754972727,3.9881751809628434,6178.34266153366,,2.0,27.0
20.0,30.0,0.0,24.0,60.0,0.0,6.55,6281.206968334001,0.0,0.0,,0.0,0.0
20.0,30.0,0.0,24.0,60.0,10.0,6.55,6281.206968334001,4.850853106818203,8418.26396852044,,2.0,31.0
20.0,30.0,0.0,24.0,60.0,20.0,6.55,6281.206968334001,5.256681945072225,9557.552107060723,,2.0,33.0
20.0,30.0,0.0,48.0,0.0,0.0,6.55,0.0,0.0,0.0,,0.0,0.0
20.0,30.0,0.0,48.0,0.0,10.0,6.55,0.0,0.0,0.0,,0.0,0.0
20.0,30.0,0.0,48.0,0.0,20.0,6.55,0.0,0.0,0.0,,0.0,0.0
20.0,30.0,0.0,48.0,20.0,0.0,6.55,150.2599083637646,0.0,0.0,,0.0,0.0
20.0,30.0,0.0,48.0,20.0,10.0,6.55,150.2599083637646,0.456665847678784,201.38288371468292,,0.0,8.0
20.0,30.0,0.0,48.0,20.0,20.0,6.55,150.2599083637646,0.4948711213394682,228.6370933212154,,0.0,8.0
20.0,30.0,0.0,48.0,40.0,0.0,6.55,4060.3962754972727,0.0,0.0,,0.0,0.0
20.0,30.0,0.0,48.0,40.0,10.0,6.55,4060.3962754972727,3.680278200062006,5441.866163024941,,2.0,26.0
20.0,30.0,0.0,48.0,40.0,20.0,6.55,4060.3962754972727,3.9881751809628434,6178.34266153366,,2.0,27.0
20.0,30.0,0.0,48.0,60.0,0.0,6.55,6281.206968334001,0.0,0.0,,0.0,0.0
20.0,30.0,0.0,48.0,60.0,10.0,6.55,6281.206968334001,4.850853106818203,8418.26396852044,,2.0,31.0
20.0,30.0,0.0,48.0,60.0,20.0,6.55,6281.206968334001,5.256681945072225,9557.552107060723,,2.0,33.0
20.0,30.0,50.0,0.0,0.0,0.0,73.678,0.0,0.0,0.0,,0.0,0.0
20.0,30.0,50.0,0.0,0.0,10.0,73.678,0.0,0.0,0.0,,0.0,0.0
20.0,30.0,50.0,0.0,0.0,20.0,73.678,0.0,0.0,0.0,,0.0,0.0
20.0,30.0,50.0,0.0,20.0,0.0,73.678,2.6577809869141423e-10,0.0,0.0,,0.0,0.0
20.0,30.0,50.0,0.0,20.0,10.0,73.678,2.6577809869141423e-10,1.6610300379429144e-08,3.562038638617311e-10,,0.0,0.0
